steps,Achem0,Achem1,Achem2,Achem3,Achem4,Achem5,Achem6,Achem7,AreactRate,Bchem0,Bchem1,Bchem2,Bchem3,Bchem4,Bchem5,Bchem6,Bchem7,BreactRate,Cchem0,Cchem1,Cchem2,Cchem3,Cchem4,Cchem5,Cchem6,Cchem7,CreactRate,Dchem0,Dchem1,Dchem2,Dchem3,Dchem4,Dchem5,Dchem6,Dchem7,DreactRate,B1thres,B1chance,C1thres,C1chance,C2thres,C2chance,C3thres,C3chance,D1thres,D1chance,D2thres,D2chance,zeros
535,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
536,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,5,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
537,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
538,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,5,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
539,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
540,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,5,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
541,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
542,0,0,0,0,0,5,20,0,50,15,0,0,0,0,0,0,11,53,7,5,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
543,0,0,0,0,0,5,19,0,51,15,0,0,0,0,0,0,12,52,6,5,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
544,0,0,0,0,0,5,20,0,50,14,0,0,0,0,0,0,11,52,7,5,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
545,0,0,0,0,0,5,19,0,51,14,0,0,0,0,0,0,11,52,6,5,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
546,0,0,0,0,0,5,20,0,50,13,0,0,0,0,0,0,10,50,6,4,11,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
547,0,0,0,0,0,5,19,0,51,14,0,0,0,0,0,0,11,50,6,5,11,0,0,0,0,0,47,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
548,0,0,0,0,0,5,20,0,50,13,0,0,0,0,0,0,10,50,6,4,10,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
549,0,0,0,0,0,5,19,0,51,14,0,0,0,0,0,0,11,50,7,5,11,0,0,0,0,0,48,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
550,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,11,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
551,0,0,0,0,0,6,19,0,52,14,0,0,0,0,0,0,11,50,6,5,11,0,0,0,0,0,47,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
552,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,11,0,0,0,0,0,49,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
553,0,0,0,0,0,6,20,0,53,14,0,0,0,0,0,0,11,50,7,5,11,0,0,0,0,0,48,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
554,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,10,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
555,0,0,0,0,0,6,20,0,53,14,0,0,0,0,0,0,11,50,6,5,11,0,0,0,0,0,47,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
556,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,10,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
557,0,0,0,0,0,6,20,0,53,14,0,0,0,0,0,0,11,50,6,5,11,0,0,0,0,0,47,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
558,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,10,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
559,0,0,0,0,0,6,20,0,53,13,0,0,0,0,0,0,11,49,6,4,11,0,0,0,0,0,46,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
560,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,10,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
561,0,0,0,0,0,6,20,0,53,13,0,0,0,0,0,0,11,49,6,4,11,0,0,0,0,0,46,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
562,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,6,4,10,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
563,0,0,0,0,0,6,20,0,53,13,0,0,0,0,0,0,11,49,6,4,11,0,0,0,0,0,46,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
564,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,7,5,12,0,0,0,0,0,49,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
565,0,0,0,0,0,6,20,0,53,13,0,0,0,0,0,0,11,49,6,4,11,0,0,0,0,0,49,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
566,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,7,5,11,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
567,0,0,0,0,0,6,20,0,53,13,0,0,0,0,0,0,11,49,6,4,11,0,0,0,0,0,49,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
568,0,0,0,0,0,6,20,0,51,13,0,0,0,0,0,0,10,50,7,5,11,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
569,0,0,0,0,0,6,20,0,53,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
570,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,5,11,0,0,0,0,0,49,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
571,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
572,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,5,11,0,0,0,0,0,49,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
573,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
574,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,4,11,0,0,0,0,0,48,13,11,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
575,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
576,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,4,11,0,0,0,0,0,48,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
577,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
578,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,4,12,0,0,0,0,0,49,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
579,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
580,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,4,11,0,0,0,0,0,48,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
581,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
582,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,4,11,0,0,0,0,0,48,14,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
583,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,7,4,11,0,0,0,0,0,50,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
584,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,8,4,11,0,0,0,0,0,48,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
585,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
586,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,4,11,0,0,0,0,0,49,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
587,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
588,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,5,11,0,0,0,0,0,50,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
589,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
590,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,4,11,0,0,0,0,0,49,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
591,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
592,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,4,12,0,0,0,0,0,50,13,12,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
593,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
594,0,0,0,0,0,5,19,0,51,12,0,0,0,0,0,0,10,49,9,4,12,0,0,0,0,0,50,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
595,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
596,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,4,12,0,0,0,0,0,50,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
597,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
598,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,4,12,0,0,0,0,0,50,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
599,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
600,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,10,50,9,4,12,0,0,0,0,0,50,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
601,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,49,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
602,0,0,0,0,0,5,19,0,51,14,0,0,0,0,0,0,11,50,9,4,12,0,0,0,0,0,50,14,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
603,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,51,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
604,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,11,49,8,4,12,0,0,0,0,0,49,14,13,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
605,0,0,0,0,0,6,19,0,50,13,0,0,0,0,0,0,11,51,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
606,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,11,49,8,4,12,0,0,0,0,0,49,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
607,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,51,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
608,0,0,0,0,0,5,19,0,51,13,0,0,0,0,0,0,11,49,8,4,12,0,0,0,0,0,49,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
609,0,0,0,0,0,4,18,0,49,13,0,0,0,0,0,0,11,51,8,4,11,0,0,0,0,0,51,13,12,0,0,0,0,0,0,52,100,50,100,50,100,50,100,50,100,50,100,50,0
610,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,8,4,12,0,0,0,0,0,49,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
611,0,0,0,0,0,4,18,0,49,13,0,0,0,0,0,0,11,51,7,4,11,0,0,0,0,0,50,14,12,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
612,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,8,4,12,0,0,0,0,0,49,14,12,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
613,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,8,4,11,0,0,0,0,0,51,14,12,0,0,0,0,0,0,53,100,50,100,50,100,50,100,50,100,50,100,50,0
614,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,4,12,0,0,0,0,0,50,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
615,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,4,11,0,0,0,0,0,52,13,11,0,0,0,0,0,0,51,100,50,100,50,100,50,100,50,100,50,100,50,0
616,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,4,12,0,0,0,0,0,50,12,11,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,50,0
617,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,4,11,0,0,0,0,0,52,12,10,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
618,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,5,12,0,0,0,0,0,51,12,11,0,0,0,0,0,0,48,100,50,100,50,100,50,100,50,100,50,100,50,0
619,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,5,12,0,0,0,0,0,54,12,10,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
620,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,5,12,0,0,0,0,0,51,12,10,0,0,0,0,0,0,47,100,50,100,50,100,50,100,50,100,50,100,50,0
621,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,5,12,0,0,0,0,0,54,12,10,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
622,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,5,13,0,0,0,0,0,52,12,10,0,0,0,0,0,0,47,100,50,100,50,100,50,100,50,100,50,100,50,0
623,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,5,12,0,0,0,0,0,54,12,10,0,0,0,0,0,0,49,100,50,100,50,100,50,100,50,100,50,100,50,0
624,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,5,13,0,0,0,0,0,52,12,10,0,0,0,0,0,0,47,100,0,100,10,100,50,100,0,100,0,100,0,0
625,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,5,13,0,0,0,0,0,55,12,10,0,0,0,0,0,0,49,100,0,100,0,100,40,100,0,100,0,100,0,0
626,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,5,13,0,0,0,0,0,52,12,10,0,0,0,0,0,0,47,100,0,100,10,100,50,100,0,100,0,100,0,0
627,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,9,4,13,0,0,0,0,0,54,12,10,0,0,0,0,0,0,49,100,0,100,0,100,50,100,0,100,0,100,0,0
628,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,11,49,9,5,13,0,0,0,0,0,52,12,10,0,0,0,0,0,0,47,100,0,100,10,100,50,100,0,100,0,100,0,0
629,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,11,50,8,4,12,0,0,0,0,0,52,11,10,0,0,0,0,0,0,48,100,0,100,10,100,50,100,0,100,0,100,0,0
630,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,12,50,8,5,12,0,0,0,0,0,50,12,10,0,0,0,0,0,0,47,100,0,100,20,100,50,100,0,100,0,100,0,0
631,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,12,51,8,4,11,0,0,0,0,0,51,11,10,0,0,0,0,0,0,48,100,0,100,10,100,50,100,0,100,0,100,0,0
632,0,0,0,0,0,5,19,0,49,13,0,0,0,0,0,0,13,51,8,5,11,0,0,0,0,0,49,12,10,0,0,0,0,0,0,47,100,0,100,20,100,50,100,0,100,0,100,0,0
633,0,0,0,0,0,4,18,0,49,12,0,0,0,0,0,0,13,52,7,4,10,0,0,0,0,0,49,11,10,0,0,0,0,0,0,48,100,0,100,20,100,50,100,0,100,0,100,0,0
634,0,0,0,0,0,5,19,0,49,12,0,0,0,0,0,0,13,50,7,5,10,0,0,0,0,0,47,11,10,0,0,0,0,0,0,46,100,0,100,30,100,50,100,0,100,0,100,0,0
635,0,0,0,0,0,4,18,0,49,11,0,0,0,0,0,0,13,51,6,4,9,0,0,0,0,0,47,11,10,0,0,0,0,0,0,46,100,0,100,30,100,50,100,0,100,0,100,0,0
636,0,0,0,0,0,5,19,0,49,11,0,0,0,0,0,0,13,49,6,5,9,0,0,0,0,0,45,10,9,0,0,0,0,0,0,46,100,0,100,40,100,50,100,10,100,0,100,0,0
637,0,0,0,0,0,4,18,0,49,10,0,0,0,0,0,0,13,50,5,4,8,0,0,0,0,0,45,10,9,0,0,0,0,0,0,44,100,0,100,40,100,50,100,10,100,0,100,10,0
638,0,0,0,0,0,5,19,0,49,10,0,0,0,0,0,0,13,48,5,5,8,0,0,0,0,0,43,9,8,0,0,0,0,0,0,44,100,0,100,50,100,50,100,20,100,0,100,10,0
639,0,0,0,0,0,4,18,0,49,9,0,0,0,0,0,0,13,49,5,4,7,0,0,0,0,0,44,9,8,0,0,0,0,0,0,42,100,0,100,40,100,50,100,20,100,10,100,20,0
640,0,0,0,0,0,5,19,0,49,9,0,0,0,0,0,0,13,47,5,5,7,0,0,0,0,0,42,8,7,0,0,0,0,0,0,42,100,20,100,50,100,50,100,30,100,10,100,20,0
641,0,0,0,0,0,4,18,0,49,8,0,0,0,0,0,0,13,48,5,5,7,0,0,0,0,0,42,8,7,0,0,0,0,0,0,40,100,20,100,50,100,50,100,30,100,20,100,30,0
642,0,0,0,0,0,5,19,0,49,8,0,0,0,0,0,0,13,46,5,5,6,0,0,0,0,0,44,8,7,0,0,0,0,0,0,40,100,40,100,40,100,40,100,30,100,20,100,30,0
643,0,0,0,0,0,5,19,0,49,7,0,0,0,0,0,0,13,47,5,5,6,0,0,0,0,0,41,7,6,0,0,0,0,0,0,40,100,40,100,50,100,50,100,40,100,20,100,30,0
644,0,0,0,0,0,5,19,0,51,7,0,0,0,0,0,0,13,45,5,5,6,0,0,0,0,0,44,7,6,0,0,0,0,0,0,38,100,60,100,40,100,40,100,30,100,30,100,40,0
645,0,0,0,0,0,5,19,0,49,6,0,0,0,0,0,0,13,46,5,5,6,0,0,0,0,0,41,6,5,0,0,0,0,0,0,38,100,60,100,50,100,50,100,40,100,30,100,40,0
646,0,0,0,0,0,5,19,0,51,5,0,0,0,0,0,0,12,44,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,36,100,80,100,40,100,40,100,40,100,40,100,50,0
647,0,0,0,0,0,5,19,0,49,5,0,0,0,0,0,0,13,43,4,4,5,0,0,0,0,0,41,6,5,0,0,0,0,0,0,36,100,100,100,50,100,50,100,40,100,40,100,50,0
648,0,0,0,0,0,5,18,0,50,4,0,0,0,0,0,0,12,43,5,5,5,0,0,0,0,0,40,5,4,0,0,0,0,0,0,36,100,100,100,50,100,50,100,50,100,40,100,50,0
649,0,0,0,0,0,5,19,0,49,4,0,0,0,0,0,0,13,42,4,4,4,0,0,0,0,0,40,5,4,0,0,0,0,0,0,34,100,19,100,50,100,50,100,50,100,50,100,60,0
650,0,0,0,0,0,5,18,0,50,4,0,0,0,0,0,0,12,43,4,5,5,0,0,0,0,0,39,5,4,0,0,0,0,0,0,34,100,100,100,60,100,50,100,50,100,50,100,60,0
651,0,0,0,0,0,6,19,0,50,4,0,0,0,0,0,0,12,41,5,5,5,0,0,0,0,0,40,5,3,0,0,0,0,0,0,35,100,19,100,50,100,50,100,50,100,40,100,60,0
652,0,0,0,0,0,5,18,0,50,4,0,0,0,0,0,0,13,42,4,5,4,0,0,0,0,0,41,5,4,0,0,0,0,0,0,34,100,19,100,50,100,40,100,50,100,50,100,60,0
653,0,0,0,0,0,6,19,0,50,4,0,0,0,0,0,0,12,43,5,6,5,0,0,0,0,0,41,5,4,0,0,0,0,0,0,34,100,100,100,50,100,40,100,50,100,50,100,60,0
654,0,0,0,0,0,5,19,0,51,5,0,0,0,0,0,0,13,43,4,5,4,0,0,0,0,0,41,4,3,0,0,0,0,0,0,34,100,100,100,50,100,40,100,50,100,50,100,60,0
655,0,0,0,0,0,6,19,0,50,4,0,0,0,0,0,0,12,43,5,5,5,0,0,0,0,0,40,5,4,0,0,0,0,0,0,34,100,100,100,50,100,50,100,50,100,50,100,60,0
656,0,0,0,0,0,5,19,0,51,5,0,0,0,0,0,0,13,43,4,5,4,0,0,0,0,0,41,6,4,0,0,0,0,0,0,35,100,100,100,50,100,40,100,50,100,40,100,60,0
657,0,0,0,0,0,5,19,0,49,5,0,0,0,0,0,0,12,44,4,4,4,0,0,0,0,0,40,5,4,0,0,0,0,0,0,36,100,80,100,50,100,50,100,50,100,40,100,50,0
658,0,0,0,0,0,5,18,0,50,6,0,0,0,0,0,0,12,43,4,5,4,0,0,0,0,0,38,6,4,0,0,0,0,0,0,35,100,80,100,60,100,50,100,60,100,40,100,60,0
659,0,0,0,0,0,5,19,0,49,6,0,0,0,0,0,0,13,44,4,4,4,0,0,0,0,0,40,6,5,0,0,0,0,0,0,36,100,80,100,50,100,50,100,50,100,40,100,50,0
660,0,0,0,0,0,5,18,0,50,6,0,0,0,0,0,0,12,45,4,5,4,0,0,0,0,0,38,6,4,0,0,0,0,0,0,37,100,60,100,60,100,50,100,60,100,30,100,50,0
661,0,0,0,0,0,5,19,0,49,6,0,0,0,0,0,0,13,44,5,5,5,0,0,0,0,0,40,6,5,0,0,0,0,0,0,36,100,80,100,50,100,50,100,50,100,40,100,50,0
662,0,0,0,0,0,5,18,0,50,5,0,0,0,0,0,0,12,44,4,4,4,0,0,0,0,0,40,5,5,0,0,0,0,0,0,37,100,80,100,50,100,50,100,50,100,40,100,40,0
663,0,0,0,0,0,5,19,0,49,6,0,0,0,0,0,0,12,43,4,5,5,0,0,0,0,0,39,6,5,0,0,0,0,0,0,36,100,80,100,60,100,50,100,50,100,40,100,50,0
664,0,0,0,0,0,4,19,0,50,6,0,0,0,0,0,0,12,45,4,4,4,0,0,0,0,0,40,6,6,0,0,0,0,0,0,37,100,60,100,50,100,50,100,50,100,40,100,40,0
665,0,0,0,0,0,5,19,0,49,7,0,0,0,0,0,0,12,44,4,5,5,0,0,0,0,0,39,6,5,0,0,0,0,0,0,38,100,60,100,60,100,50,100,50,100,30,100,40,0
666,0,0,0,0,0,4,19,0,50,6,0,0,0,0,0,0,11,44,5,5,6,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,60,100,50,100,50,100,40,100,40,100,40,0
667,0,0,0,0,0,5,19,0,49,7,0,0,0,0,0,0,12,44,4,5,6,0,0,0,0,0,43,7,6,0,0,0,0,0,0,38,100,60,100,50,100,40,100,30,100,30,100,40,0
668,0,0,0,0,0,4,18,0,49,8,0,0,0,0,0,0,12,45,5,5,6,0,0,0,0,0,41,6,6,0,0,0,0,0,0,39,100,40,100,50,100,50,100,40,100,30,100,30,0
669,0,0,0,0,0,5,19,0,49,8,0,0,0,0,0,0,11,46,5,5,6,0,0,0,0,0,44,7,7,0,0,0,0,0,0,39,100,20,100,40,100,40,100,30,100,30,100,30,0
670,0,0,0,0,0,4,18,0,49,9,0,0,0,0,0,0,12,46,5,5,6,0,0,0,0,0,41,6,6,0,0,0,0,0,0,39,100,20,100,50,100,50,100,40,100,30,100,30,0
671,0,0,0,0,0,5,19,0,49,8,0,0,0,0,0,0,11,46,5,5,6,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,20,100,40,100,40,100,30,100,40,100,30,0
